id_code,cohort,start_time,end_time,duration,USborn,18plus,RUniYrs,School year,major,ratereading,ratewriting,ratespeaking,accent,born outside,engfirst,polideo,partypick,agecomeus,ssn,religion,othrel,denom,collcredits,englevel,firstlang,prevexp,expparticip,firstlogin,FathEd,FathOcc,MothEd,Income,class,gender,SelfIncome,marital,comfyspkreadeng,ADHD,learndisability,skinallergy,headinjury,turn18quarter,gpa,mothocc,closerparty,Ethnic,hispdetail,hispother,asiandetail,asianother,ethdenomination,affirmgoodfaith,usemydata,handedness,birthdate,plan4yearuni,age,wheremomborn,wheremomraised,wheredadborn,wheredadraised,stateborn,fatigue,teethclench,templesach,mouthwide,jawjoint,clickjoint,Motheth,mothethexp,fatheth,fathethexp,socpsychclass,missionfoothill,grindwakeful,majorconc,highestdegstrin,otherdegree,SES,acknowledge,SDO1,SDO2,SDO3,SDO4,SDO5,SDO6,learnid_1,learnid_2,learnid_3,gms.in_1,gms.in_2,childunder18,clenchwakeful,grindteeth,clenchteeth,dentition,wmnpromote,geninequalex,geninequalprob,geninequalhigh,discrimnoprob,discrimjobs,sexisttv,menwomeneq,womenmenop,opsociety,allgrpadvance,lowtohighstatus,certaingroups,baldistribution,operlaptop,operphone,phonecard,definementor,hopementee,goalsmentor,somementor,benfitmentor,gaystraight,pellgrant,mancomplete,specialfavor,innocentremark,womeasily,qualitypure,womcherish,womcontrol,womexagg,womfaircomp,fewwomteas,womsuperior,feminists,womrefined
75448,Sum17,6/30/2017 20:09,6/30/2017 20:38,29,1,0,0,1,N/A,5,5,5,1,N/A,1,2,1,0,0,3,N/A,1,3,5,English,0,N/A,"Yes, this is my first time in the REP",1,Motel Owner,5,8,4,1,14,1,1,0,0,0,0,0,4,N/A,2,4,8,N/A,6,Indian,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,7/19/2000,6,16,"Changa, Anand, Gujarat, India","Changa, Anand, Gujarat, India","Mahelav, Anand, Gujarat, India","Mahelav, Anand, Gujarat, India",OR,2,2,2,2,2,2,4,N/A,4,N/A,2,1,2,4,1,N/A,5,1,6,6,6,6,6,6,5,5,5,2,5,2,2,2,2,2,4,7,7,6,2,5,6,4,4,5,5,5,5,5,1,5,1,"A mentor is someone you strive to become, someone you look up and can always ask questions.",[Decline to Answer],[Decline to Answer],1,[Decline to Answer],2,2,,,,4,,,,,,,,,
75451,Sum17,6/30/2017 14:21,6/30/2017 14:49,28,1,1,1,3,kinesiology,4,3,3,0,N/A,1,5,6,0,1,2,N/A,2,25,4,[Decline to Answer],0,N/A,"Yes, this is my first time in the REP",4,bank Accountant,4,1,3,2,14,1,1,0,0,0,0,2,3,builds scientific instruments,3,4,8,N/A,4,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,1/14/1998,6,19,Hawaii,kalihi,California,San jose,California,2,2,2,2,2,2,4,N/A,4,N/A,2,1,2,10,3,[Decline to Answer],4,1,5,3,3,5,6,6,5,4,4,3,5,2,2,1,2,2,5,5,4,4,5,5,3,5,5,6,6,5,4,3,2,6,1,a mentor is someone who guides a person and helps them achieve a certain goal,be able to achieve more than what i think i'm able to do. go beyond my limits. able to create an actual bond/friendship.,be more motivated and able to work ahead.,1,being able to push me into doing things i thought i couldn't do. guide me to do something i don't want to do. being there for me whenever i need it.,3,1,5,2,3,3,4,3,2,3,4,4,4,3,4
75454,Sum17,6/30/2017 14:32,6/30/2017 14:52,20,1,0,0,2,economics,5,5,5,0,N/A,0,2,1,0,1,1,N/A,1,0,5,Cantonese,0,N/A,"Yes, this is my first time in the REP",7,Shipping/Receiving,7,4,3,2,14,1,1,0,0,0,0,0,3.6,optician,4,4,8,N/A,1,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,8/15/1999,6,17,Vietnam,Vietnam,Vietnam,Vietnam,CA,2,2,2,2,2,2,4,Chinese,4,Chinese,2,1,2,10,3,[Decline to Answer],5,1,1,1,1,7,7,7,2,2,2,3,5,2,2,2,2,2,6,6,6,5,2,5,2,3,5,2,3,5,5,3,2,5,2,someone who leads you in the right direction,to have been a positive influence in his/her life,[Decline to Answer],2,[Decline to Answer],2,,1,1,,,,3,1,,,,,3,
75457,Sum17,7/2/2017 11:52,7/2/2017 12:27,35,1,1,2,4,Psychology,4,4,4,1,N/A,1,2,1,0,1,7,Catholic,2,53,4,English,1,San Jose State University,"Yes, this is my first time in the REP",2,N/A,3,14,3,2,14,1,1,0,0,0,0,2,3.2,N/A,2,7,1,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,12/18/1996,7,20,"Van Nuys, CA, U.S","Reseda, CA, U.S","Baldwin Park,CA,U.S","Palmdale, CA, U.S",CA,2,2,2,2,2,2,1,N/A,6,"African America, Hispanic, Native American",2,1,2,7,4,[Decline to Answer],4,1,1,1,1,7,7,7,6,6,6,1,6,2,2,2,2,2,5,7,7,5,1,6,1,1,2,5,5,7,7,2,2,5,2,An experienced or trusted advisor,Knowledge of any kind,Getting into medical school,2,[Decline to Answer],2,1,1,1,1,1,1,1,1,4,1,2,1,7,1
75460,Sum17,6/30/2017 17:45,6/30/2017 18:46,61,1,1,6,7,Nursing,3,3,3,1,N/A,1,2,1,0,1,6,N/A,1,100,5,[Decline to Answer],0,N/A,"Yes, this is my first time in the REP",3,Engineer,3,11,4,2,14,1,1,0,0,0,0,2,3,Nursing Assistant,4,1,8,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,2/25/1992,7,25,"San Jose, CA, United States","San Jose, CA, USA","Sacramento, CA, USA","San Jose, CA, United States",CA,1,1,2,2,2,2,1,N/A,1,N/A,1,1,2,10,5,[Decline to Answer],6,1,2,2,2,6,7,6,4,4,4,1,6,2,2,1,2,2,5,6,5,4,2,5,1,2,3,3,3,5,3,3,1,7,2,some that teaches you,to gain a better understand of the position,[Decline to Answer],2,[Decline to Answer],2,2,1,1,2,1,2,5,2,2,2,,,6,4
75463,Sum17,6/30/2017 19:47,6/30/2017 20:24,37,0,1,1,3,Biological Sciences,3,3,1,0,Vietnam,0,4,1,1,1,6,N/A,1,31,2,Vietnamese,0,N/A,"Yes, this is my first time in the REP",1,Driver,1,1,3,1,14,1,1,0,0,0,0,2,4,Assembler,4,4,8,N/A,5,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",3,10/31/1998,6,18,"Ho Chi Minh City, Vietnam","Ho Chi Minh City, Vietnam","Ho Chi Minh City, Vietnam","Ho Chi Minh City, Vietnam",Ho Chi Minh City,2,1,3,2,2,1,4,N/A,4,N/A,2,1,1,7,3,[Decline to Answer],5,1,3,1,1,7,6,6,3,5,3,3,4,2,3,2,2,1,4,6,4,3,2,5,5,4,5,5,5,3,3,4,1,5,1,A mentor is a person who gives advice to others.,"The most important thing I hope to get is a reliable guidance,",[Decline to Answer],2,[Decline to Answer],,1,1,3,3,3,5,5,4,2,1,4,5,4,5
75466,Sum17,6/30/2017 23:15,6/30/2017 23:37,22,1,1,4,6,B.S. Health Sciences,4,4,4,0,N/A,1,4,3,0,1,2,N/A,5,N/A,5,English,1,N/A,"Yes, this is my first time in the REP",7,Unknown,1,7,2,2,14,2,1,1,1,1,1,2,3.3,Unemployed,3,2,8,N/A,7,N/A,African American With Native American Ethnicity,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,12/27/1991,7,25,"Kentwood, Louisiana, USA","Sunnyvale, California, USA",Unknown,Unknown,CA,2,2,1,2,2,2,2,African American with Native American Background,6,Unknown,2,1,2,10,5,[Decline to Answer],1,1,2,1,1,7,7,7,5,5,4,2,6,2,2,2,2,2,6,7,6,5,1,3,1,1,5,1,1,7,7,4,1,8,2,[Decline to Answer],Some one to show me the ropes and job placement/advancement,"Becoming more knowledgeable about the field, job placement, status,",2,[Decline to Answer],2,1,2,1,5,2,2,7,3,2,2,3,,3,2
75469,Sum17,6/30/2017 23:30,6/30/2017 23:55,25,0,1,three,4,biochemistry,5,3,3,0,Viet Nam,0,4,2,2,1,1,n/a,1,115,3,vietnamese,0,n/a,"Yes, this is my first time in the REP",2,cooker,2,14,2,2,14,1,1,0,0,0,0,2,38,babysitter,4,4,8,N/A,5,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,11/15/1992,6,24,viet nam,"hue, viet nam","Hue, Viet Nam","Hue, Viet Nam","Hue, Viet Nam",2,2,2,2,2,2,4,Vietnamese,4,Vietnamese,2,1,2,1,4,[Decline to Answer],5,1,2,2,3,6,4,6,4,6,6,2,6,2,2,2,2,1,5,5,4,2,2,5,5,3,2,5,3,6,7,3,2,5,2,someone who teaches or gives help and advice to a less experienced and often younger person,[Decline to Answer],achieve my success in my focusing area,1,My professor in high school help me have interests in chemistry. That is why i'm pursuing a degree in chemistry now,2,1,3,2,3,3,4,7,2,4,4,2,5,3,3
75478,Sum17,7/1/2017 15:29,7/1/2017 16:03,34,1,1,6,6,Recreation Therapy,5,5,5,0,N/A,1,2,1,0,1,2,N/A,2,92,5,Spanish and English,1,At the department of Psychology in San Jose State University,"Yes, this is my first time in the REP",2,truck driver,2,3,2,2,14,1,1,0,0,0,0,2,2.7,waitress at a casino,4,3,1,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,11/22/1992,7,24,"Mexico, michoacan","Mexico, michoacan","Mexico, michoacan","Mexico, michoacan",CA,1,2,2,2,2,2,3,N/A,3,N/A,1,1,2,10,5,n/a,5,1,1,1,1,7,7,7,6,6,6,1,6,2,2,2,2,2,5,7,7,7,1,6,1,2,1,2,3,6,5,2,2,5,1,someone you can turn to for advise whether it be professional or personal,trust connection to my mentor. Knowing I have someone I can rely on and help me better myself,enhance my knowledge and skills in my professional career,1,I consider my supervisor to me my mentor. She has helped me grow as a person and helped polish my skills as a therapist,2,,1,1,5,2,4,2,3,4,2,6,4,6,4
75484,Sum17,7/1/2017 19:54,7/1/2017 20:12,18,1,1,1,3,Psychology,3,4,3,1,N/A,1,2,3,0,1,2,N/A,2,28,5,[Decline to Answer],0,N/A,"Yes, this is my first time in the REP",4,Automobile technician,5,11,4,2,14,1,1,0,0,0,0,2,3.6,School county office,3,4,8,N/A,4,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,3/29/1998,6,19,Philippines,Philippines,Philippines,Philippines,CA,2,2,1,2,2,1,4,Filipino,4,Filipino,2,1,2,10,3,[Decline to Answer],7,1,2,2,2,6,6,5,4,3,5,2,5,2,2,2,2,2,5,6,5,4,2,4,3,3,5,5,5,6,5,3,1,5,1,"Someone who takes you under their wing and teaches you what they know, helping you learn more about skills.",More knowledge about whatever skill or subject the mentor is meant to be helping me with.,Being a better-rounded person.,2,[Decline to Answer],3,2,2,4,3,3,3,4,3,4,2,4,5,5,4
75487,Sum17,7/1/2017 22:10,7/1/2017 22:26,16,1,1,3,4,Biochemistry,5,5,5,1,N/A.,1,3,3,0,1,6,N/A.,1,156.5,5,English,0,N/A.,"Yes, this is my first time in the REP",5,Engineer,5,11,4,2,14,1,1,0,0,0,0,2,2.8,Nurse,2,4,8,N/A.,5,N/A.,N/A.,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",2,4/14/1996,7,21,Vietnam,Vietnam,Vietnam,Vietnam,CA,2,2,2,2,2,2,4,Vietnamese,4,Vietnamese,2,1,2,10,7,Working on B.S.,7,1,1,1,1,7,7,7,4,3,5,1,6,2,1,2,2,2,2,7,7,7,1,7,1,2,1,2,3,6,6,1,1,8,2,Someone who you learn from.,Learning something that can benefit me.,Improving my knowledge in what they're mentoring me.,1,How to approach life.,2,2,1,1,2,1,1,1,1,1,1,4,4,3,4
75490,Sum17,7/2/2017 10:38,7/2/2017 11:13,35,1,1,6,7,Nursing,5,4,3,1,N/A,1,2,1,0,1,2,N/A,2,I don't know.,5,English,0,N/A,"Yes, this is my first time in the REP",5,Insurance Underwriter,3,11,5,2,8,4,1,0,0,0,0,2,3.5,School secretary,4,1,8,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,6/7/1978,7,39,"Pasadena, Ca. USA","San Rafael, Ca. USA","San Francisco, Ca. USA","San Rafael, Ca. USA",WA,2,2,2,2,2,2,1,Spanish/German,1,Irish/Italian,2,1,2,10,5,N/A,6,1,2,2,2,6,6,5,4,4,4,2,5,1,1,2,1,2,6,6,6,6,2,6,3,2,2,5,5,6,6,3,3,1,1,Someone you can look up to and go to with questions regarding certain topics.,Guidance and knowledge,Becoming skilled and/or better at a specific skill or trait.,2,N/A,2,2,1,1,3,2,2,4,3,3,3,5,2,6,3
75493,Sum17,7/2/2017 12:51,7/2/2017 13:39,48,1,1,6 months,2,undecided,4,3,4,1,n/a,1,2,5,0,1,6,n/a,1,7,5,English,0,n/a,"Yes, this is my first time in the REP",7,pathologist,7,9,4,2,2,1,1,0,0,0,0,2,4,I don't know.,2,7,8,n/a,7,n/a,Filipino and Ethiopian,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",0,8/23/1998,6,18,Philippines,Philippines,Ethiopia,Ethiopia,CA,2,2,2,2,2,2,4,Filipino,2,Ethiopian,2,1,2,10,3,[Decline to Answer],3,1,2,1,1,7,7,7,3,3,3,2,5,2,2,2,2,2,5,5,5,2,3,5,2,3,5,5,5,6,5,2,1,5,2,A mentor is a figure who has taken the responsibilty to help you grow and acheive  more in life. A mentor has the best interest in your well-being.,As a mentee the most important thing I would hope to get from a mentor is honesty and constructive critcism.,I would like to work towards self-improvement in all aspects.,2,I do not have a mentor.,2,1,1,2,1,1,3,4,4,3,1,6,3,5,1
75496,Sum17,7/2/2017 13:24,7/2/2017 13:44,20,0,1,4,4,Nursing,5,5,5,1,Philippines,0,3,1,1,1,2,N/A,2,36,5,Tagalog,0,N/A,"Yes, this is my first time in the REP",5,Airline quality control manager,5,9,3,2,14,3,1,0,0,0,0,2,3.8,Registered Nurse,4,4,8,N/A,4,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,4/22/1989,6,28,"Tayabas, Quezon, Philippines","Manila, Philippines","Davao, Philippines","Manila, Philippines","Tayabas, Quezon, Philippines",1,1,1,1,1,1,4,Filipino,4,Filipino,2,1,2,10,7,Vocational certificate,5,1,3,4,2,6,6,6,4,4,4,2,5,2,2,1,1,1,5,6,6,5,2,4,2,4,3,3,3,6,5,3,1,3,1,teacher,Learning experience,Learn as much as I can,1,Learned a lot of my nursing skills and judgement through a mentor,2,2,3,4,4,5,2,4,2,5,4,4,4,2,3
75499,Sum17,7/2/2017 14:29,7/2/2017 15:07,38,0,1,6 years,7,nursing,3,3,3,0,mexico,0,8,5,1,1,2,n/a,2,90,3,spanish,0,[Decline to Answer],"Yes, this is my first time in the REP",5,accountant,3,5,2,2,14,2,1,0,0,0,0,2,3,no occupation,3,3,1,n/a,7,n/a,n/a,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,10/11/1989,1,27,mexico,mexico,mexico,mexico,guerrero,1,2,1,2,2,2,3,n/a,3,n/a,2,3,2,10,4,[Decline to Answer],2,1,1,1,1,7,7,7,6,6,6,4,5,1,2,2,2,2,3,5,5,3,3,3,2,3,5,2,3,6,6,2,2,5,2,A admirable person that is seen as a perfect example of what a citizen should be in a certain subject/s,Guidance and knowledge,Being successful in my academic journey with my baby,2,[Decline to Answer],2,1,1,1,1,1,1,1,1,1,1,1,1,4,1
75502,Sum17,7/2/2017 16:14,7/2/2017 16:51,37,1,1,1,3,Biology,4,3,3,1,N/A,1,2,1,0,1,7,Structured religion is dangerous- I believe there is some truth in most religions,1,60,5,English,0,N/A,"Yes, this is my first time in the REP",5,Architect,4,5,2,2,14,3,1,0,0,0,0,2,396,Phlebotomist,4,1,8,n/a,7,n/a,n/a,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,5/27/1991,6,26,"San Jose, California, USA","Gilroy, CA, USA","San Jose, CA, USA","San Jose, CA, USA",CA,1,1,2,1,2,1,1,N/A,1,N/A,1,2,2,10,2,[Decline to Answer],3,1,1,1,1,7,7,6,4,5,6,1,5,1,2,1,1,2,5,7,7,7,1,7,1,1,1,3,1,6,6,1,2,6,2,My idea of a mentor is someone who motivates me to have a future that I choose. This person would ideally live on the path that I want to be on.,Advice and encouragement.,Goals may vary; I may have a mentor for my personal life and family goals or a mentor for my future career/achievements.,2,[Decline to Answer],2,1,1,1,1,5,4,7,3,1,4,5,1,5,1
75505,Sum17,7/2/2017 16:43,7/2/2017 17:22,39,1,1,0,2,Radiologic technology,5,4,5,1,N/A,1,6,2,0,1,6,N/A,1,18,5,English,0,N/A,"Yes, this is my first time in the REP",3,Cablecom manager,3,8,2,1,14,3,1,0,0,0,1,2,2.07,Macy's signer,4,1,8,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",2,3/20/1989,2,28,"San Jose, California, USA","San Jose, California, USA","San Jose, California, USA","San Jose, California, USA",CA,1,1,1,1,1,1,1,N/A,1,N/A,2,2,2,10,2,N/A,5,1,5,4,2,4,3,2,3,3,3,1,6,1,1,1,1,2,6,5,5,5,4,1,3,3,4,6,6,2,2,4,2,1,2,Teacher,To be given honest and credible mentorship,Develope a ongoing developmental relationship with my mentor,2,N/A,2,1,1,2,4,5,1,1,1,4,3,2,1,1,1
75508,Sum17,7/5/2017 15:14,7/5/2017 15:26,12,1,0,0,1,Pre Law,4,4,4,1,N/A,1,2,1,0,1,7,Sikhism,1,0,5,English,0,N/A,"Yes, this is my first time in the REP",2,He had no job,5,11,4,2,14,1,1,0,0,0,0,0,3.2,Supply Chain Manager,4,4,8,N/A,6,Indian,Indian,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,8/8/2000,6,16,"New Delhi, India","New Delhi, India","Punjab, India","Punjab, India",CA,2,1,2,2,2,2,4,Indian,4,Indian,1,1,2,10,1,[Decline to Answer],6,1,2,4,2,7,7,7,3,2,2,2,5,2,1,2,2,2,3,6,6,6,2,6,6,2,2,2,2,6,6,5,2,5,2,A mentor is someone who guides you and helps you to make you a better person and push you towards the path that best defines your character and improves it.,The most I'd hope to get out of a mentoring relationship as a mentee is life advice i can use for my future and a good nudge in the right direction.,Some goals I'd hope to work towards with my ideal mentor is being improved as a person.,1,The benefits I've received out of having a mentorship is getting advice and utilizing their past experiences as a guidebook for the future. The goals I worked towards with them was to improve myself overall.,2,2,1,3,3,3,2,1,2,3,2,5,2,3,2
75511,Sum17,7/3/2017 10:40,7/3/2017 11:02,22,1,1,5,3,Psychology,4,4,4,1,N/A,1,3,1,0,1,6,N/A,1,89,5,English,0,N/A,"Yes, this is my first time in the REP",5,Unemployed,4,7,3,2,6,2,1,0,0,0,0,2,2.79,Office Associate,4,1,8,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,10/12/1993,6,23,"Columbia, Maryland, USA","Columbia, Maryland, USA","Maryland, USA","Maryland, USA",MD,2,2,1,2,2,2,1,N/A,1,N/A,1,2,2,10,4,N/A,5,1,1,2,1,5,5,6,5,5,5,1,5,2,1,2,2,2,6,5,4,3,3,3,2,2,4,2,1,6,6,3,2,5,2,An individual that guides and helps you through situations. Someone that another individual looks up to.,"Success in the mentee. Success meaning mentally, emotionally, or achievements.",[Decline to Answer],2,N/A,2,2,1,,3,1,1,2,2,1,2,5,1,2,4
75514,Sum17,7/8/2017 21:34,7/8/2017 22:03,29,1,0,0,1,political science/music education,5,4,3,1,N/A,1,2,1,0,1,6,N/A,1,0,5,English,0,N/A,"Yes, this is my first time in the REP",6,Entrepreneur,6,11,5,1,14,1,1,0,0,0,0,0,3.71,QA specialist,4,4,8,N/A,1,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,7/25/2000,6,16,"Lanzhou, Gansu, PRC","Beijing, PRC","Dalian, Liaoning, PRC","Dalian, Liaoning, PRC",CA,1,1,1,2,2,2,4,N/A,4,N/A,2,2,1,10,1,[Decline to Answer],8,1,1,2,1,7,6,7,6,6,6,3,6,2,1,2,2,2,3,6,6,6,2,6,1,2,2,5,6,7,4,3,1,7,2,A mentor is someone who guides you to becoming someone who can guide others through some specific skill or process.,To be able to become a mentor for someone else.,"Personal development and growth to becoming a more sociable, less uptight person.",1,I worked on getting better at talking to intimidating people with my mentor.,2,2,4,1,2,1,5,5,3,2,1,4,4,6,4
75517,Sum17,7/3/2017 10:05,7/3/2017 10:24,19,1,1,4,5,Public health,4,3,4,0,n/a,1,4,5,0,1,1,n/a,1,128,4,[Decline to Answer],0,[Decline to Answer],"Yes, this is my first time in the REP",5,Petroleum Engineer,3,11,4,1,2,1,1,0,0,0,0,2,3.122,Receptionist,3,4,8,n/a,5,n/a,n/a,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,10/31/1993,6,23,Vietnam,Vietnam,Vietnam,Vietnam,Texas,2,2,2,2,2,2,4,vietnamese,4,vietnamese,2,1,2,10,5,[Decline to Answer],5,1,3,5,3,5,5,5,6,6,6,5,5,2,2,2,2,2,6,6,3,4,3,5,4,5,4,5,5,5,3,4,2,5,2,A mentor is some that can give you advice based on what they've been through.,Being able to learn from my mentor's mistakes,I want to get where my mentor is right now and become better than my mentor.,1,[Decline to Answer],2,1,4,3,4,4,5,7,5,4,3,4,5,3,5
75520,Sum17,7/3/2017 8:22,7/3/2017 8:34,12,1,1,2,4,"Accounting, Business Administration (Real Estate Emphasis)",4,4,4,1,N/A,1,1,3,0,1,6,N/A,1,94 semester units,5,English,1,University of Chicago,"Yes, this is my first time in the REP",2,Self-Employed,4,13,6,2,14,1,1,0,0,0,0,2,3.7,Manager at a bank,2,1,8,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",0,8/11/1997,7,19,"San Diego, CA, USA","San Diego, CA, USA","Indianapolis, IN, USA","Scottsdale, AZ, USA",CA,1,1,1,1,1,2,1,N/A,1,N/A,1,2,1,10,3,[Decline to Answer],8,1,1,1,1,6,6,7,6,5,5,1,6,2,1,1,1,1,3,7,7,7,1,6,2,1,2,1,2,7,7,1,2,5,2,A person who supports and guides you in your field and acknowledges your goals.,A stronger sense of how to succeed and feel accomplished in life/career.,Becoming the best accountant I could possibly be.,2,[Decline to Answer],2,2,1,1,3,3,2,4,1,2,2,7,4,7,3
75523,Sum17,7/3/2017 8:24,7/3/2017 8:45,21,1,1,3,4,Human Development,5,5,5,1,N/A,1,2,1,0,1,7,Catholic,2,90,5,N/A,1,N/A,"Yes, this is my first time in the REP",2,Self employed notary company,2,6,3,2,3,1,1,0,0,0,0,2,320,Administrative Assistant,4,1,1,Mexican,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,6/20/1990,7,27,"San Francisco, CA","Daly City, CA","San Francisco, CA","Daly City, CA",CA,2,2,2,2,2,2,1,N/A,1,N/A,3,2,2,10,3,N/A,4,1,1,2,2,7,7,7,4,4,4,2,5,1,2,2,2,2,6,6,6,6,2,5,1,2,5,5,5,6,6,6,2,5,2,Someone who you look up to and guides you in a positive direction,Someone who was satisfied with my help and making  a difference in their life,"I am currently trying to lose weight, so I would like someone to help encourage me and guide me in the process",2,N/A,2,1,1,1,1,1,1,1,3,1,1,3,2,7,1
75526,Sum17,7/3/2017 11:22,7/3/2017 11:40,18,1,1,3,5,Allied Health,5,5,5,0,N/A,1,2,7,0,1,2,N/A,7,110,5,English,0,N/A,"Yes, this is my first time in the REP",2,General Contractor,5,9,3,2,14,1,1,0,0,0,0,2,3.2,Small Business Owner,4,3,1,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,10/15/1996,7,20,"Morelos, Mexico","Morelos, Mexico","Guerrero, Mexico","Guerrero, Mexico",CA,2,2,2,2,2,2,3,N/A,3,N/A,2,1,2,10,3,[Decline to Answer],6,1,2,1,1,7,7,7,4,4,4,2,6,2,2,2,2,2,6,5,5,5,3,5,2,3,3,5,5,5,4,3,2,5,2,Someone who gives you advise about things they may have experience in,A relationship where I could trust the mentor and ask for advise,[Decline to Answer],2,[Decline to Answer],2,2,2,3,3,4,4,7,4,3,4,3,5,6,5
75529,Sum17,7/3/2017 12:14,7/3/2017 12:44,30,0,1,3,5,Human Development,3,2,3,0,Mexico,0,4,1,1,1,2,N/a,2,94,3,Spanish,1,Kaiser Permanente,"Yes, this is my first time in the REP",1,Disable,1,5,2,2,7,3,1,0,0,0,0,2,3,House keeping,2,3,1,N/a,7,N/a,N/a,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,2/9/1994,7,23,Ameca Jalisco Mexico,Ameca Jalisco Mexico,Ameca Jalisco Mexico,Ameca Jalisco Mexico,Tala Jalisco Mexico,1,2,2,1,2,2,3,N/a,3,N/a,6,2,1,10,3,[Decline to Answer],3,1,2,1,1,5,7,5,5,5,5,2,5,1,1,1,1,2,2,7,7,6,1,7,2,2,1,4,2,6,6,1,2,5,2,A mentor is someone that will guide you through something. A mentor is a role model.,Knowledge. Learning from the other person,Have an ideal plan to succeed in life.,1,I believe to have many mentors. I received their guidance and knowledge. We have been working on getting my papers turn in on time.,2,1,2,1,2,3,2,7,2,2,2,3,2,7,6
75532,Sum17,7/3/2017 12:19,7/3/2017 13:03,44,1,1,2.5,3,Ethnic Studies - Emphasis in Asian American studies,4,4,4,1,N/A,1,4,3,0,1,7,"I grew up Catholic, but have recently been studying Buddhism.",2,57 units (hours unknown),5,English,1,I've been asked to take polls in other classes.,"Yes, this is my first time in the REP",3,Pacific Bell Employee; Firefighter,3,11,4,2,11,3,1,0,0,0,0,2,3.35,Credit Analyst,2,1,8,N/A,7,N/A,N/A,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,9/1/1985,7,31,"San Jose, CA, United States","San Jose, CA, United States","Unknown, CA, United States","Unknown, CA, United States",CA,1,1,1,2,2,2,1,N/A,1,N/A,1,2,1,10,3,N/A,5,2,1,1,1,7,7,7,6,6,6,1,6,2,1,1,2,1,4,6,6,5,3,5,1,5,4,5,5,5,5,3,1,6,2,"Someone whose expertise matches your interest, so they take you 'under their wing' to teach you some of their knowledge.","Knowledge in a subject matter of interest, a strong friendship, and openness to the unknown.","Being challenged mentally, not being put down for failing to know all the answers right away, and a strong bond that will carry our friendship forward.",1,"My current boss is a mentor.  She is an attorney, and I am a legal assistant.  We share many interests, and work well together.  She is supporting me in my academic ventures so we can both benefit from my gaining knowledge in the legal field.",2,2,1,5,4,4,6,4,6,5,5,3,6,4,4
75535,Sum17,7/3/2017 15:11,7/3/2017 15:42,31,0,1,1,2,Human Development,5,5,5,1,"Karachi, Pakistan",0,4,5,1,1,2,n/a,2,28,5,Urdu,0,[Decline to Answer],"Yes, this is my first time in the REP",6,Branch Manager,6,11,5,2,14,1,1,0,0,0,0,2,3.2,Financial Analyst,3,8,8,n/a,7,n/a,Pakistani,"Yes, I have read and agreed with this statement.","Yes, I have read and agreed with this statement.",1,2/17/1998,6,19,"Rawalpindi, Pakistan","Rawalpindi, Pakistan","Karachi, Pakistan","Karachi, Pakistan","Sindh, Pakistan",2,2,2,2,2,2,6,Pakistani,6,Pakistani,1,2,2,7,3,[Decline to Answer],7,1,1,1,1,7,7,7,6,6,6,1,6,2,2,2,2,2,3,7,7,6,1,7,1,1,1,4,7,7,5,1,1,5,2,A mentor is someone you look up to for guidance.,I would hope to get knowledge and inspiration.,I would hope to procrastinate less,1,"Out of this mentorship, I've gained my confidence back.",2,2,1,1,1,1,1,7,2,1,1,1,4,1,4
